,id,pmid,source,doi,authors,journal,title,abstract,year,language
3,4,PUBMED 37270112,Cochrane,10.1016/j.arthro.2023.05.019,"Rezansoff, A; Firth, AD; Bryant, DM; Litchfield, R; McCormack, RG; Heard, M; MacDonald, PB; Spalding, T; Verdonk, PCM; Peterson, D; Bardana, D; Getgood, AMJ",Cochrane,Anterior Cruciate Ligament Reconstruction Plus Lateral Extra-articular Tenodesis Has a Similar Return-to-Sport Rate to Anterior Cruciate Ligament Reconstruction Alone but a Lower Failure Rate,"PURPOSE: To determine whether the addition of lateral extra‐articular tenodesis (LET) to anterior cruciate ligament reconstruction (ACLR) would improve return‐to‐sport (RTS) rates in young, active patients who play high‐risk sports. METHODS: This multicenter randomized controlled trial compared standard hamstring tendon ACLR with combined ACLR and LET using a strip of the iliotibial band (modified Lemaire technique). Patients aged 25 years or younger with an anterior cruciate ligament‐deficient knee were included. Patients also had to meet 2 of the following criteria: (1) pivot‐shift grade 2 or greater, (2) participation in a high‐risk or pivoting sport, and (3) generalized ligamentous laxity. Time to return and level of RTS were determined via administration of a questionnaire at 24 months postoperatively. RESULTS: We randomized 618 patients in this study, 553 of whom played high‐risk sports preoperatively. The proportion of patients who did not RTS was similar between the ACLR (11%) and ACLR‐LET (14%) groups; however, the graft rupture rate was significantly different (11.2% in ACLR group vs 4.1% in ACLR‐LET group, P = .004). The most cited reason for no RTS was lack of confidence and/or fear of reinjury. A stable knee was associated with nearly 2 times greater odds of returning to a high‐level high‐risk sport postoperatively (odds ratio, 1.92; 95% confidence interval, 1.11‐3.35; P = .02). There were no significant differences in patient‐reported functional outcomes or hop test results between groups (P > .05). Patients who returned to high‐risk sports had better hamstring symmetry than those who did not RTS (P = .001). CONCLUSIONS: At 24 months postoperatively, patients who underwent ACLR plus LET had a similar RTS rate to those who underwent ACLR alone. Although the subgroup analysis did not show a statistically significant increase in RTS with the addition of LET, on returning, the addition of LET kept subjects playing longer by reducing graft failure rates. LEVEL OF EVIDENCE: Level I, randomized controlled trial.",2024,English
4,5,PUBMED 36988698,Cochrane,10.1007/s00590-023-03522-0,"Mousavi, SH; Radi, M; Kazemi, D; Izadpanah, F; Shahrouzian, A",Cochrane,Evaluation the results of anterior cruciate ligament reconstruction with or without using antibiotic solution during graft preparation,"Introduction: Joint infection after Anterior Cruciate Ligament (ACL) reconstruction is an uncommon infection which can affect joint movement and function. In this study, the impact of using antibiotic during graft preparation on the results of ACL reconstruction was investigated to examine the negative effects of antibiotic solution on graft and clinical symptoms after the surgery. Methods: In this randomized clinical trial study, 80 patients were enrolled. In one group, the graft was placed in vancomycin solution (500 mg of vancomycin powder in 100 ml of normal saline) for 10–15 min during the surgery. In other group, the surgery was performed routinely and the graft was not placed in antibiotic solution. Intravenous antibiotic was given to both groups and they underwent ACL reconstruction surgery through arthroscopic transportal technique using their hamstring tendon. Symptoms and examinations of patients were evaluated for one year after the surgery. Results: There was no difference between two groups in terms of knee dislocation, knee lock, pain, fever, positivity of Lachman test, Anterior drawer test and pivot‐shift test, knee swelling, and movement restriction in flection and extension (P > 0.05). No infection was seen in patients. Conclusions: Placing grafts in vancomycin solution does not have negative effects on graft quality and results of ACL surgery.",2023,English
5,6,PUBMED 33945339,Cochrane,10.1177/03635465211010798,"Marmura, H; Getgood, AMJ; Spindler, KP; Kattan, MW; Briskin, I; Bryant, DM",Cochrane,Validation of a Risk Calculator to Personalize Graft Choice and Reduce Rupture Rates for Anterior Cruciate Ligament Reconstruction,"BACKGROUND: Anterior cruciate ligament reconstructions (ACLRs) fail at an alarmingly high rate in young active individuals. The Multicenter Orthopaedic Outcomes Network (MOON) knee group has developed an autograft risk calculator that uses patient characteristics and lifestyle to predict the probability of graft rupture if the surgeon uses a hamstring tendon (HT) or a bone‐patellar tendon‐bone (BPTB) graft to reconstruct the ligament. If validated, this risk calculator can be used during the shared decision‐making process to make optimal ACLR autograft choices and reduce rupture rates. The STABILITY 1 randomized clinical trial offers a large, rigorously collected data set of similar young active patients who received HT autograft with or without lateral extra‐articular tenodesis (LET) for ACLR. PURPOSE/HYPOTHESIS: The purpose was to validate the ACLR graft rupture risk calculator in a large external data set and to investigate the utility of BPTB and LET for ACLR. We hypothesized that the risk calculator would maintain adequate discriminative ability and calibration in the external STABILITY 1 data set when compared with the initial MOON development data set. STUDY DESIGN: Cohort study (diagnosis); Level of evidence, 1. METHODS: The model predictors for the risk calculator include age, sex, body mass index, sport played at the time of injury, Marx Activity Score, preoperative knee laxity, and graft type. The STABILITY 1 trial data set was used for external validation. Discriminative ability, calibration, and diagnostic test validity of the model were assessed. Finally, predictor strength in the initial and validation samples was compared. RESULTS: The model showed acceptable discriminative ability (area under the curve = 0.73), calibration (Brier score = 0.07), and specificity (85.3%) to detect patients who will experience a graft rupture. Age, high‐grade preoperative knee laxity, and graft type were significant predictors of graft rupture in young active patients. BPTB and the addition of LET to HT were protective against graft rupture versus HT autograft alone. CONCLUSION: The MOON risk calculator is a valid predictor of ACLR graft rupture and is appropriate for clinical practice. This study provides evidence supporting the idea that isolated HT autografts should be avoided for young active patients undergoing ACLR. REGISTRATION: NCT00463099 (MOON); NCT02018354 (STABILITY 1) (ClinicalTrials.gov identifiers).",2021,English
6,7,,Cochrane,10.1097/JSM.0000000000001220,"Mohtadi, N; Chan, D; Hunter, D",Cochrane,"Long-Term Quality of Life and Clinical Outcomes of a Randomized Clinical Trial Comparing Patellar Tendon, Hamstring Tendon, and Double-Bundle Hamstring ACL Reconstructions at 10 Years Postoperatively","Objective: To compare disease‐specific quality of life and clinical outcomes at 10 years after reconstruction for ACL deficiency using a patellar tendon (PT), single‐bundle quadruple‐stranded hamstring tendon (HT), or doublebundle (DB) hamstring tendon construct. Study Design: Prospective, double‐blind randomized clinical trial. Subjects: Three hundred and thirty patients (183 male patients; 14‐50 years), with confirmed anterior cruciate ligament deficiency. Intervention: Patients (110/group) were intraoperatively randomized (computer‐generated, varied block) to anatomic ACLreconstruction with: PT (mean age 28.7 years),HT(mean age 28.5 years), or DB (mean age 28.3 years) autografts. Patients and an independent trained examiner were blinded to treatment allocation. Outcome Measures: Outcomes were measured at baseline and 2, 5, and 10 years postoperatively. Primary: Anterior Cruciate Ligament Quality of Life (ACL‐QOL). Secondary: IKDC subjective and objective scores, pivot shift, kneeling pain, Tegner activity, Cincinnati Occupational Scale, Single Leg Hop. Proportions of complete reruptures, partial reruptures, and combined total traumatic reinjuries were compared. An analysis of variance for repeated measures compared continuous data; χ2 analyses compared categorical data, with a 5% significance level. Results: Two hundred and eighty seven patients (87%) completed 10‐year follow‐up (mean 10.2 ± 1.2 years), 6 withdrawals, 1 deceased, 36 lost to follow‐up. Demographic characteristics of patients with 10‐year follow‐up were not different between groups. ACL‐QOL scores increased from baseline to 10 years for all groups (P < 0.001). The mean 10‐ year ACL‐QOL scores were not different (P = 0.912): PT = 76.4 ± 21.0 (95% CI 72.1‐80.7); HT = 77.7 ± 20.5 (95% CI 73.4‐81.9); DB = 77.3 ± 21.5 (95% CI: 73.0‐81.7). The proportion of patients with a pivot shift grade ≥2 (PT = 18%; HT = 25%; DB = 24%) was not statistically significant between groups (P = 0.866) but is clinically important. None of the secondary outcomes at 10 years were different between groups, including kneeling pain (PT = 6%; HT = 4%; DB = 7%; P = 0.637). Thereweremore complete traumatic graft ruptures in theHT andDBgroups (HT=16%;DB=15%)compared with patellar tendon reconstructions (PT = 7%; P = 0.142). Revision ACL reconstruction was performed on 36 of these 37 patients.Twelve additional patients had partial graft reruptures (PT=1;HT=5; DB = 6) with cumulatively less traumatic reinjuries in the PT group (PT = 8/95; HT = 21/93; DB = 21/99, P = 0.023). Conclusions: At 10 years, there was no difference in diseasespecific ACL quality of life outcome between the three ACL reconstructions, but significantly more traumatic reinjuries in the HT and DB than the PT group.",2024,English
7,8,PUBMED 27289276,Cochrane,10.1016/j.arthro.2016.04.013,"Tian, S; Wang, Y; Wang, B; Liu, L; Ha, C; Li, Q; Sun, K",Cochrane,"Anatomic Double-Bundle Anterior Cruciate Ligament Reconstruction With a Hamstring Tendon Autograft and Fresh-Frozen Allograft: a Prospective, Randomized, and Controlled Study","PURPOSE: To compare the clinical outcome of anatomic double‐bundle (DB) anterior cruciate ligament (ACL) reconstruction with a hamstring tendon autograft versus fresh‐frozen allograft. METHODS: Between January 2010 and December 2011, in a prospective randomized study, we included 157 patients who were planned to receive anatomic DB ACL reconstruction with a hamstring tendon autograft or fresh‐frozen allograft. All surgeries were performed by the same senior surgeon with the DB reconstruction technique. The fixation of femoral side grafts was by means of an EndoButton, and the tibial side grafts were fixed with a bioabsorble interference screw augmented with a staple. The same rehabilitation protocol was applied to all the patients. Patients were evaluated preoperatively and at the follow‐up points. Evaluations included detailed history, physical examination, radiograph, functional knee ligament testing, KT‐2000 arthrometer testing, Harner's vertical jump and Daniel's one‐leg hop tests, Lysholm score, Tegner score, the International Knee Documentation Committee (IKDC) standard evaluation form, and Cincinnati knee score. RESULTS: One hundred and twenty‐one patients (Auto, 62; Allo, 59) fulfilled complete follow‐up and got full clinical evaluations. The mean follow‐up was 4.6 years (4.0 to 5.5 years) for both groups. No significant differences were found between the 2 groups according to the evaluations aforementioned except that patients in the Allo group had shorter operation time compared with the Auto group (P = .001). Fifty‐three (85.5%) patients in the Auto group and 50 (84.7%) patients in the Allo group had a side‐to‐side difference of less than 3 mm. Four (6.5%) patients in the Auto group and 4 (6.8%) patients in the Allo group had a side‐to‐side difference of more than 5 mm. Fifty‐nine (95.8%) patients in the Auto group and 55 (93.2%) patients in the Allo group were normal or nearly normal according to the overall IKDC. According to the subjective IKDC, the average scores were 90 and 89 points, respectively, for the Auto and Allo groups. The mean Lysholm and Tegner scores were 90 points and 7.9 points for the Auto group, respectively, and 89 points and 7.8 points for the Allo group, respectively. For the Cincinnati knee score, the average scores were 91 and 90 points, respectively, for the Auto and Allo groups. A total of 11.3% (7 of 62) of patients in the Auto group and 11.9% (7 of 59) of patients in the Allo group had an arthritic progression. There was no statistical difference between the 2 groups at the final follow‐up. CONCLUSIONS: With the anatomic DB ACL reconstruction technique, comparable objective and subjective clinical results can be achieved with the use of a fresh‐frozen hamstring tendon allograft compared with an autograft. LEVEL OF EVIDENCE: Level II, prospective randomized clinical trial.",2016,English
8,9,PUBMED 38284303,Cochrane,10.1177/03635465231222279,"Ebert, JR; Calvert, ND; Radic, R",Cochrane,A Prospective Randomized Controlled Trial Investigating Quadriceps Versus Hamstring Tendon Autograft in Anterior Cruciate Ligament Reconstruction,"BACKGROUND: Numerous graft options are available when undertaking anterior cruciate ligament (ACL) reconstruction (ACLR), although a lack of high‐quality evidence exists comparing quadriceps (QT) and hamstring (HT) autografts. PURPOSE: To investigate patient outcomes in patients undergoing HT versus QT ACLR. STUDY DESIGN: Randomized controlled trial; Level of evidence, 1. METHODS: After recruitment and randomization, 112 patients (HT = 55; QT = 57) underwent ACLR. Patients were assessed pre‐ and postoperatively (6 weeks and 3, 6, 12, and 24 months), with a range of patient‐reported outcome measures (PROMs), graft laxity (KT‐1000 arthrometer; primary outcome variable), active knee flexion and extension range of motion (ROM), peak isokinetic knee extensor and flexor strength, and a 6‐hop performance battery. Limb symmetry indices (LSIs) were calculated for strength and hop measures. Secondary procedures, ACL retears, and contralateral ACL tears were reported. RESULTS: All PROMs and knee ROM measures significantly improved (P < .0001), and no other group differences (P > .05) were observed‐apart from the Anterior Cruciate Ligament Return to Sport after Injury (ACL‐RSI) score, which was significantly better in the HT group at 3 (P = .008), 6 (P = .010), and 12 (P = .014) months. No significant changes were observed in side‐to‐side laxity from 6 to 24 months (P = .105), and no group differences were observed (P = .487) at 6 (HT mean, 1.2; QT mean, 1.3), 12 (HT mean, 1.1; QT mean, 1.3), and 24 (HT mean, 1.1; QT mean, 1.2) months. While the HT group demonstrated significantly greater (P < .05) quadriceps strength LSIs at 6 and 12 months, the QT group showed significantly greater (P < .05) hamstring strength LSIs at 6, 12, and 24 months. The HT group showed significantly greater (P < .05) LSIs for the single horizontal (6 months), lateral (6 and 12 months), and medial (6 months) hop tests for distance. Up until 24 months, 1 patient (QT at 22 months) had a retear, with 2 contralateral ACL tears (QT at 19 months; HT at 23 months). Secondary procedures included 5 in the HT group (manipulation under anesthesia, notch debridement, meniscal repair, and knee arthroscopy for scar tissue) and 6 in the QT group (notch debridement, meniscal repair, knee arthroscopy for scar tissue, tibial tubercle transfer, and osteochondral autologous transplantation). CONCLUSION: Apart from the ACL‐RSI, the 2 autograft groups compared well for PROMs, knee ROM, and laxity. However, greater hamstring strength LSIs were observed for the QT cohort, with greater quadriceps strength (and hop test) LSIs in the HT cohort. The longer‐term review will continue to evaluate return to sports and later‐stage reinjury between the 2 graft constructs. REGISTRATION: ACTRN12618001520224p (Australian New Zealand Clinical Trials Registry).",2024,English
9,10,,Cochrane,,"Gogoi, P; Singh, SAK; Roy, J; Bhattacharjee, NP",Cochrane,Quadriceps Tendon Versus Hamstring Tendon Autograft for Anterior Cruciate Ligament Reconstruction: a Randomized Controlled Study,"Background: Anterior cruciate ligament (ACL) reconstruction commonly uses hamstring tendon (HT) and quadriceps tendon (QT) autografts, but direct comparisons of their outcomes are limited. Aims: To compare functional outcomes, knee stability, pain levels, strength recovery, and complication rates between HT and QT autografts in ACL reconstruction. Methods: A prospective, comparative study was conducted on 30 patients aged 18–50 years with primary ACL tears at a tertiary care center. Patients were randomly assigned to HT or QT autograft groups. Functional outcomes (Lysholm, IKDC scores), knee stability (Pivot Shift, Lachman tests), and pain (VAS) were assessed preoperatively and at 2, 6, 12 weeks and 6, 12 months postoperatively. Results: At 6 months, 60% showed no Pivot Shift instability and 76.7% had no Lachman laxity. The QT group demonstrated slightly better functional outcomes (Lysholm 91.93, IKDC 89.27) compared to the HT group (Lysholm 87.53, IKDC 85.93). Both groups had an average return to activity time of 6.7 months with no graft failures or reoperations. Conclusion: Both HT and QT autografts offer reliable outcomes for ACL reconstruction with good knee stability and minimal complications. The QT autograft showed a slight advantage in functional recovery but overall, both grafts are effective options..",2026,English
10,11,PUBMED 40944765,Cochrane,10.1007/s00590-025-04510-2,"Yadav, AK; Sharma, A; Paul, N; Bhakhar, A; Sarkar, B; Azam, MQ",Cochrane,Quadriceps versus hamstrings autograft in anterior cruciate ligament reconstruction: a randomized control trial,"PURPOSE: The use of quadriceps tendon (QT) autograft is on the rise owing to its specific attributes, such as predictable size, lower graft failure rate, and less donor site morbidity. The hypothesis for the current study is that ACL reconstruction using QT autograft results in better clinical outcomes than hamstrings tendon (HT). METHODS: Patients underwent a single‐bundle, all‐inside ACL reconstruction after being randomized into QT and HT groups. At 12 months, objective outcomes (Lachman test, anterior drawer test, pivot shift test, and side‐to‐side anterior translation measurement with KT‐1000) and subjective outcomes (Lysholm and KOOS scores) were evaluated, along with donor site morbidity and graft failure. RESULTS: Sixty‐nine patients (QT: 33, HT: 36) were included in the final analysis. At 12 month follow‐up, a negative Lachman test was found in 72.7% of cases in the QT group and 41.6% in the HT group (p = 0.04). Positive pivot shift was more frequent in the HT group (13.9% vs. 0%, p = 0.27), while KT‐1000 showed greater anterior translation in the HT group than QT (3.77 ± 2.01 vs. 2.73 ± 1.64 mm, p = 0.23). Lysholm (92.4 vs. 88.2, p = 0.008) and KOOS (94.1 vs. 89.6, p = 0.01) scores were higher in the QT group. The only case of graft failure occurred in the HT group, which also had more sensory hypoesthesia (30.5%), while one patient in the QT group developed stiffness requiring arthrolysis. CONCLUSION: Quadriceps tendon autograft in ACL reconstruction offers superior translational stability and reduced donor site morbidity, with comparable PROMs and a trend toward improved rotational stability. CTRI REGISTRATION NUMBER: CTRI/2023/07/055894. EVIDENCE LEVEL: Level 1, Randomized Controlled Study.",2025,English
11,12,,Cochrane,10.1097/JSM.0000000000000748,"Bryant, D; Getgood, A; Litchfield, R; McCormack, R; Boyer, D; Heard, M; MacDonald, P",Cochrane,Predictors of poor outcome following ACL reconstruction with or without lateral extra-articular tenodesis: the STABILITY trial,"Objective: To investigate which morphological and physical factors predict failure post ACL Reconstruction (ACLR). Design: Multicenter randomized clinical trial. Intervention: Logistic regression to determine variables that influence outcome within patients entered into a randomized clinical trial comparing ACLR with or without lateral extra‐articular tenodesis (LET). Outcome Measures: A regression analysis was performed to determine which factors would be most predictive of graft failure. The primary outcome (combined graft failure 1 persistent rotatory laxity, measured by an asymmetric pivot shift) was the dependent variable with the following independent variables: (1) sex, (2) treatment group, (3) age at surgery, (4) medial meniscus status, (5) lateral meniscus status, (6) Beighton score, (7) presence of knee hyper‐extension, and (8) pivot shift under anesthesia. Results: Six hundred twenty‐four patients, 293 male, were randomized with a mean age of 18.9 (range, 14‐25). At 2 years post‐operative, 104/252 (41%) of ACLR alone patients suffered the primary outcome compared to 61/252 (25%) of the ACLR 1 LET patients. Thirty‐nine patients had suffered graft rupture, 28/252 (11%) in the ACLR group compared to 11/242 (4.5%) in the ACL 1 LET group. The most significant predictor of failure was the group allocation that is ACLR alone or ACLR 1 LET, with ACLR alone having an odds of failure about 2 times greater than those who got the LET (OR, 2.1; 95% CI, 1.4‐3.0; P < 0.001). After controlling for group, for every year of age, the odds of failure was reduced by just over 5% (OR, 0.94; 95% CI, 0.93‐0.96; P < 0.001). Compared to having no medial meniscal pathology, the odds of failure if there is a partial excision is more than 2 times greater (OR, 2.2; 95% CI, 1.2‐4.3, P = 0.01). Sex, pivot shift grade, lateral meniscal status, Beighton score, and knee hyper‐extension were not significant predictors of failure. When graft failure was used as the dependent variable, treatment group and age remained significant predictors of outcome. Conclusions: In young patients, not performing a LET at the time of ACLR, status of the medial meniscus and younger age at the time of surgery are significant predictors of poor outcome when performing a hamstring tendon autograft, single bindle ACLR.",2019,English
12,13,,Cochrane,10.1016/j.apunsm.2025.100507,"Elazab, AMA; Reda, W; Soliman, AEME; Gad, AM",Cochrane,Clinical and functional comparison of bone–patellar tendon–bone and hamstring tendon autografts in anterior cruciate ligament reconstruction: a randomized controlled trial,"The purpose of this study was to compare the clinical and functional outcomes of anterior cruciate ligament reconstruction (ACLR) using hamstring tendon (HT) and bone–patellar tendon–bone (BTB) autografts through a prospective randomized trial. Thirty‐eight patients with isolated ACL injuries were randomized to undergo ACLR using either HT (n = 19) or BTB (n = 19) autografts. All procedures were performed using an anatomic single‐bundle arthroscopic technique. Patients were evaluated preoperatively and at 12 months postoperatively using the IKDC score, Rolimeter testing, Lachman and pivot shift tests, hop test, and range of motion. Both groups showed significant improvement in all parameters. The mean IKDC score was 82.6 ± 6.3 in the HT group and 83.2 ± 5.9 in the BTB group. No significant differences were found in knee stability, hop test results, or return‐to‐sport rates. No complications or graft failures occurred. ACLR using either autograft type yielded comparable outcomes. Graft choice should be individualized based on patient characteristics and surgeon preference.",2025,English
13,14,,Cochrane,10.1016/j.jisako.2025.100510,,Cochrane,ACL + ALL Outperforms Isolated ACL Reconstruction: 5-Year Outcomes from a SANTI Study Group Randomized Clinical Trial,"Abstract ID# 26090 All Authors: Bertrand Sonnery‐Cottet MD, PhD FRANCE Alessandro Carrozzo MD ITALY Jean‐Marie Fayard MD FRANCE Benjamin Freychet MD FRANCE Thais Dutra Vieira MD FRANCE Mathieu Thaunat MD FRANCE Adnan Saithna MD, FRCS UNITED STATES Disclosure information for authors is available at https://isakos.com/2025/Papers. Summary: Combined ACL and ALL reconstruction with hamstring tendons significantly outperforms isolated ACL reconstruction with a ""gold standard"" BTB graft, with respect to overall re‐operation rates. Data: Purpose: To compare the clinical outcomes of combined ACL and anterolateral ligament (ALL) reconstruction against isolated ACL reconstruction in a prospective randomized clinical trial (RCT). The hypothesis was that combined reconstructions would confer a lower graft failure rate, and lower overall re‐operation rate than following isolated ACL reconstruction. Methods: A prospective RCT was conducted. Isolated ACL reconstruction using a ""gold standard” BTB graft was compared against combined ACL and ALL reconstruction using hamstring tendons (HT + ALLR). Participants were randomized in a 1:1 ratio. Clinical outcomes were assessed regularly, up to a minimum 5 years. The primary outcome measure was the graft rupture rate. Reoperations, contralateral ACL rupture rates, PROMS and knee laxity parameters were also recorded. Results: 592 patients with a mean follow‐up of 61.2 months were included. Loss to follow up was 6.1%. Contralateral injury rates were not significantly different between groups (9,5%). 42 patients experienced ipsilateral graft failure (7.6%), with 12 (4.2%) in the HT + ALLR group and 30 (11%) in the isolated BTB group (p=0.0026). The risk of graft failure was 2.83‐fold higher in the BTB group compared to the HT + ALL group ((OR 2.83; 95% CI: 1.43‐5.95, p = 0.0025). Overall re‐operations were 3.67 times higher in the BTB group (OR 3.67; 95% CI: 2.18‐6.42, p < 0.0001). This also included cyclops syndrome (7.4% vs 1%, p=0.0002) and secondary meniscectomy (5.9% vs 2.1%, p=0.0197). There were no significant differences with respect to PROMS, RTS and knee laxity. Conclusion: Combined ACL and ALL reconstruction with hamstring tendons significantly outperforms isolated ACL reconstruction with a ""gold standard” BTB graft, with respect to overall re‐operation rates. These findings are due to higher rates of graft failure, cyclops syndrome and secondary meniscectomy in the BTB group.",2025,English
14,15,,Cochrane,,"Getgood, A; Litchfield, R; Hewison, C; Bryant, DM; McCormack, RG; Heard, M; Macdonald, PB; Spalding, T; Verdonk, P; Peterson, D; Bardana, D; Rezansoff, A",Cochrane,Anterior cruciate ligament reconstruction with or without a lateral extra-articular tenodesis e assessment of failure at one year from the ISAKOS sponsored stability study,"This multicenter randomized clinical trial has compared rotational stability following ACL reconstruction with or without lateral extra‐articular tenodesis with the aim of reducing risk of graft failure and persistent anterolateral rotatory laxity. One year primary and secondary outcome data will be available for presentation from this ISAKOS sponsored study at in June 2017. ABSTRACT DATA Introduction: Persistent anterolateral rotatory laxity following anterior cruciate ligament reconstruction (ACLR) has been correlated with poor outcome and graft failure. We hypothesized that anterolateral complex reconstruction by way of a Lateral Extra‐articular Tenodesis (LET) in combination with single bundle ACLR would reduce the risk of persistent rotatory laxity in young individuals who are deemed as being at high risk of failure. Methods: This is an ISAKOS sponsored pragmatic, multicenter, randomized clinical trial comparing standard hamstring tendon ACLR with combined ACLR and LET, utilizing a strip of iliotibial band (Modified Lemaire). Patients aged 25 years or less with an ACL deficient knee were included. They also had to have two of the following three criteria: 1) Grade 2 pivot shift or greater; 2) Returning to high risk/pivoting sports; 3) Generalized ligamentous laxity. The primary outcome measure was graft failure defined as either the need for revision ACLR or symptomatic instability associated with a positive asymmetric pivot shift, indicating persistent rotational laxity. Secondary outcome measures include KOOS, IKDC, ACL‐QOL, Marx activity scale and EQ‐5D patient reported outcome measures. Patients are followed for two years with visits at 3, 6, 12 and 24 months postoperatively. A sample size of 300 per group was calculated based on a relative reduction in graft failure by 40%, with type 1 error of 5% and 80% power. Results: To date 510 patients have been randomized with a mean age of 18.9 (range: 14‐25). 436 (87.9%) patients presented pre‐operatively with high‐grade rotatory laxity (grade 2 pivot or greater) and 215 (42.1%) were diagnosed as having generalized ligamentous laxity (Beighton Score of 4 or greater). 328 patients have reached 12 months post operative, the results of which will be available for presentation following unblinding of participants at the close of recruitment which is planned in 1st quarter 2017. The results will therefore be available for presentation at ISAKOS 2017. Conclusion: One year primary and secondary outcome data will be ready for presentation at ISAKOS 2017 from this important randomized clinical trial investigating the efficacy of the addition of LET to ACLR in patients who are deemed at high risk of graft failure.",2017,English
15,16,PUBMED 32828934,Cochrane,10.1016/j.arthro.2020.08.012,"Krishna, L; Chan, CX; Lokaiah, L; Chinnasamy, D; Goyal, S; Wang, M; Singh, A",Cochrane,Five-Strand Versus Four-Strand Hamstring Autografts in Anterior Cruciate Ligament Reconstruction-A Prospective Randomized Controlled Study,"PURPOSE: To compare the clinical outcomes of the routine use of 5‐strand hamstring grafts (where possible) with those of 4‐strand grafts in primary anterior cruciate ligament (ACL) reconstruction. METHODS: A total of 64 patients were enrolled in a prospective randomized controlled study comparing the use of 5‐strand and 4‐strand semitendinosus‐gracilis autografts in single bundle ACL reconstruction (n = 32 in each group). Four participants in each group were lost to follow‐up and were excluded from the outcome analysis. The outcomes of 28 patients in the 5‐strand group and 28 patients in the 4‐strand group were analyzed. The diameters of all grafts were measured intraoperatively. Patients were assessed postoperatively at 2 years with objective assessments (anterior knee laxity using the KT‐2000 arthrometer, Lachman test, pivot‐shift test, hop test) and patient‐reported outcome scores (Lysholm knee score, Knee Injury and Osteoarthritis Outcome Score, International Knee Documentation Committee subjective knee score, SF‐36 physical and mental components, Tegner activity scale). Postoperative graft ruptures were also noted. RESULTS: There were improvements in all outcome measures postoperatively regardless of the number of graft strands. When we compared the study and control groups, there were no significant differences in all subjective and objective outcome measures except the Knee Injury and Osteoarthritis Outcome Score symptoms score (5‐strand group 93.3 ± 9.2 vs 4‐strand group 86.2 ± 14.7, P = .04). The KT‐2000 side‐to‐side difference was 2.79 ± 2.11 mm in the 5‐strand group and 2.54 ± 1.75 mm in the 4‐strand group (P = .63). The 5‐strand study group had 2 graft ruptures at 1 year, whereas the 4‐strand control group had one partial graft rupture at 6 months. CONCLUSIONS: At 2‐year follow‐up, the routine use of the 5‐strand hamstring tendon autograft was not superior to that of the quadrupled or 4‐strand graft in primary ACL reconstruction. LEVEL OF EVIDENCE: Level I, prospective randomized controlled trial.",2021,English
16,17,,Cochrane,10.1016/j.arthro.2013.07.185,"Hartnett, N; Feller, JA; Leigh, W; Webster, KE",Cochrane,Fifteen year follow-up of a randomised comparison of patellar tendon and hamstring tendon anterior cruciate ligament reconstruction,"This randomised control trial shows that hamstrings tendon and patellar tendon ACL reconstructions have comparable results at an average of 15 years follow‐up. Study Design: Prospective Randomised Controlled Trial. Introduction: Numerous studies have compared patellar tendon (PT) and hamstring tendon (HS) ACL reconstructions in the short to mid term. This study provides long term follow‐up data of a group of patients who had previously participated in a randomised controlled trial. Methods: Of the original cohort of 65 patients, 21/31 PT and 24/34 HS subjects were able to be reviewed in person at a mean of 15.2 years (range 14‐16). They completed the IKDC Subjective Knee Score, Cincinnati Knee Rating and Sports Activity Scales, as well as reporting the incidence and severity of anterior knee pain and kneeling pain using visual analogue scales. Examination consisted of assessment of any effusion, range of motion, anterior knee laxity measured by KT‐1000, Lachman test, and the pivot shift test. Weightbearing PA in flexion and lateral X‐rays assessed for osteoarthrosis using the Kellgren‐Lawrence classification. Results: The mean age of the group was 42 years (31‐57). There were 36 males and 9 females. There was no statistically significant difference between the groups for any of the variables measured. There was a trend towards a higher incidence of kneeling pain in the PT patients, although the severity of reported kneeling pain was similar in both groups. The previously observed increased extension deficit in the PT group at three years had resolved and the mildly increased anterior knee laxity in the HS group had reduced. There was no difference in the degree of osteoarthrosis between the groups (HS: 17% > KG I, PT: 19% > KG I), but older patients had more advanced changes irrespective of graft type. Conclusions: This RCT shows that HS and PT ACL reconstructions have comparable and results at an average of 15 years follow‐up. The degree of osteoarthrosis present in the knee is dependent on age of the patient as opposed to graft type.",2013,English
